"landing","trackDist","coastDist","category","side","mangrovePxl","ID","stormName","stormYear","intensity","basin","preEVI","bathymetry_mean","center_centerLon","center_centerLat","totalPrec_total","elevation_mean","stormFrequency_mean","landingYear","landingMonth","landingDay","landingDOY","landingLat","landingLon","landingWindMax","landingSpeed","landingSpeed0","landingPressure","landingWindMaxRMW","landingCat","landingWindMaxLocal","landingWindMaxLocal2","ISO3Fixed","incomeFixed","continent","country","ISO3","income","region"
"Dean2007_2007225N12331_2007082108",5,5,"c5","sr",1,"2007225N12331","Dean",2007,0.494262052602572,"NAt",0.362664365423916,0.0799889517470882,-87.6986770431833,18.713863876628,73.1879976235184,0.586614173228347,0.238095238804817,2007,8,21,233,18.7,-87.7,244.464,30.7864420856811,33.336,905,12,"h5",12.8760517564093,28.2692727992499,1,1,"North America","Mexico","MEX","UMC","Central America"
"Dean2007_2007225N12331_2007082108",50,5,"c5","sr",1,"2007225N12331","Dean",2007,0.255464012787143,"NAt",0.420284954477889,0.113975634517767,-87.5639287711877,19.1720044005308,167.089787763708,4.25196850393701,0.380952388048172,2007,8,21,233,18.7,-87.7,244.464,30.7864420856811,33.336,905,12,"h5",142.417080960487,157.810302003327,1,1,"North America","Mexico","MEX","UMC","Central America"
"Dean2007_2007225N12331_2007082108",55,5,"c5","wl",1,"2007225N12331","Dean",2007,0.510022233929072,"NAt",0.245009656259788,0.0287928057553957,-87.8424074886555,18.210807317172,90.1290746988035,1.95669291338583,0.238095238804817,2007,8,21,233,18.7,-87.7,244.464,30.7864420856811,33.336,905,12,"h5",133.995170496047,118.601949453206,1,1,"North America","Mexico","MEX","UMC","Central America"
"Dean2007_2007225N12331_2007082108",55,5,"c5","sr",1,"2007225N12331","Dean",2007,0.301067283401792,"NAt",0.421318324756931,0.0133770021813649,-87.5477587852904,19.2061407102779,403.924106811075,3.11399371069182,0.380952388048172,2007,8,21,233,18.7,-87.7,244.464,30.7864420856811,33.336,905,12,"h5",133.995170496047,149.388391538887,1,1,"North America","Mexico","MEX","UMC","Central America"
"Dean2007_2007225N12331_2007082108",60,5,"c5","wl",1,"2007225N12331","Dean",2007,0.299956319316904,"NAt",0.187838520582521,0.0562128583356527,-87.8424074886508,18.1748747058209,82.4451666906768,1.37007874015748,0.238095238804817,2007,8,21,233,18.7,-87.7,244.464,30.7864420856811,33.336,905,12,"h5",126.635458331262,111.242237288422,1,1,"North America","Mexico","MEX","UMC","Central America"
"Dean2007_2007225N12331_2007082108",60,5,"c5","sr",1,"2007225N12331","Dean",2007,0.300244204823137,"NAt",0.450269389168682,0.00187466170080695,-87.5369816031551,19.246864718597,251.568821566713,3.31192660550459,0.380952388048172,2007,8,21,233,18.7,-87.7,244.464,30.7864420856811,33.336,905,12,"h5",126.635458331262,142.028679374103,1,1,"North America","Mexico","MEX","UMC","Central America"
"Dean2007_2007225N12331_2007082108",75,5,"c5","sr",1,"2007225N12331","Dean",2007,0.496980680367808,"NAt",0.302191351214293,0.00161286268711883,-87.5369802920529,19.3965834929074,69.8385787739473,1.71653543307087,0.380952388048172,2007,8,21,233,18.7,-87.7,244.464,30.7864420856811,33.336,905,12,"h5",109.238054033021,124.631275075861,1,1,"North America","Mexico","MEX","UMC","Central America"
"Dean2007_2007225N12331_2007082108",80,5,"c5","wl",1,"2007225N12331","Dean",2007,0.0873869402928514,"NAt",0.243038915166036,0.131302229965157,-87.9322390170739,17.9772461700485,170.107728636499,2.01574803149606,0.309523820877075,2007,8,21,233,18.7,-87.7,244.464,30.7864420856811,33.336,905,12,"h5",104.601746611649,89.2085255688089,1,1,"North America","Mexico","MEX","UMC","Central America"
"Dean2007_2007225N12331_2007082108",85,5,"c5","wl",1,"2007225N12331","Dean",2007,0.117950713928266,"NAt",0.214372845648267,0.158052387640449,-87.9591893881503,17.9502956347557,177.520815576292,1.91732283464567,0.309523820877075,2007,8,21,233,18.7,-87.7,244.464,30.7864420856811,33.336,905,12,"h5",100.405096268745,85.0118752259046,1,1,"North America","Mexico","MEX","UMC","Central America"
"Dean2007_2007225N12331_2007082108",90,5,"c5","sr",1,"2007225N12331","Dean",2007,0.131507552108853,"NAt",0.163515057784862,0.0408792389479575,-87.4471467691395,19.4953985617537,127.320062723347,0.706692913385827,0.380952388048172,2007,8,21,233,18.7,-87.7,244.464,30.7864420856811,33.336,905,12,"h5",96.5866691432306,111.979890186071,1,1,"North America","Mexico","MEX","UMC","Central America"
"Dean2007_2007225N12331_2007082216",5,5,"c5","sr",1,"2007225N12331","Dean",2007,0.220608119275942,"NAt",0.236878760921857,0.00165909645909646,-97.041155998044,20.5104944453886,83.1509024302165,0.913385826771653,0.28571429848671,2007,8,22,234,20.5,-97,138.5296,20.8539734990644,25.928,974,33,"h2",0.00731366872674179,10.4343004182589,1,1,"North America","Mexico","MEX","UMC","Central America"
"Debbie2003_2003350S10140_2003122015",30,5,"c1","sr",1,"2003350S10140","Debbie",2003,0.27092372099898,"SP",0.2442214430019,0.000403183265120509,133.87977093774,-11.9097039600855,528.349843702129,4.28290766208251,0.452380955219269,2003,12,20,354,-12.1233,133.5,92.6,11.5651232419627,12.964,980,11,"TC",83.5395634222928,89.3221250432742,0,0,"Oceania","Australia","AUS","HIC","Australasia"
"Debbie2003_2003350S10140_2003122015",35,5,"c1","sr",1,"2003350S10140","Debbie",2003,0.235591538241501,"SP",0.231166613941121,0.000840888554216867,133.933669854791,-11.918687410009,263.611049218271,7.20866141732284,0.452380955219269,2003,12,20,354,-12.1233,133.5,92.6,11.5651232419627,12.964,980,11,"TC",80.6207647991204,86.4033264201018,0,0,"Oceania","Australia","AUS","HIC","Australasia"
"Debbie2003_2003350S10140_2003122015",40,5,"c1","sr",1,"2003350S10140","Debbie",2003,0.133306423131572,"SP",0.218628505817514,0.000541043890865955,133.969602466132,-11.9186879792034,548.050731329824,11.0354330708661,0.452380955219269,2003,12,20,354,-12.1233,133.5,92.6,11.5651232419627,12.964,980,11,"TC",77.9722082233925,83.7547698443739,0,0,"Oceania","Australia","AUS","HIC","Australasia"
"Debbie2003_2003350S10140_2003122015",5,5,"c1","wl",1,"2003350S10140","Debbie",2003,0.173547652330815,"SP",0.182071024343004,-0.00119406491499227,133.538411129788,-11.8468221870724,253.3279374908,6.86614173228346,0.452380955219269,2003,12,20,354,-12.1233,133.5,92.6,11.5651232419627,12.964,980,11,"TC",55.2306252105561,49.4480635895747,0,0,"Oceania","Australia","AUS","HIC","Australasia"
"Debbie2017_2017082S14152_2017032806",10,5,"c3","wl",5,"2017082S14152","Debbie",2017,0.352968786669796,"SP",0.338788171355499,0.00018410480349345,148.486377457517,-20.1831880361599,345.939817331351,10.8228346456693,0.190476194024086,2017,3,28,87,-20.375,148.45,129.64,12.6603930897728,11.112,965,10,"h1",126.70290988797,120.372713343084,0,0,"Oceania","Australia","AUS","HIC","Australasia"
"Debbie2017_2017082S14152_2017032806",20,5,"c3","wl",5,"2017082S14152","Debbie",2017,0.2562353627872,"SP",0.250348679141442,-0.00166008242148643,148.396545929094,-20.1831880361662,302.223810143564,8.33858267716536,0.190476194024086,2017,3,28,87,-20.375,148.45,129.64,12.6603930897728,11.112,965,10,"h1",121.390334213083,115.060137668196,0,0,"Oceania","Australia","AUS","HIC","Australasia"
"Debbie2017_2017082S14152_2017032806",25,5,"c3","sr",5,"2017082S14152","Debbie",2017,0.280261353058966,"SP",0.380648754072061,-0.00390918744971843,148.712758284699,-20.5029856589836,1117.92547931297,9.96380802517703,0.190476194024086,2017,3,28,87,-20.375,148.45,129.64,12.6603930897728,11.112,965,10,"h1",114.050942014711,120.381138559598,0,0,"Oceania","Australia","AUS","HIC","Australasia"
"Debbie2017_2017082S14152_2017032806",30,5,"c3","sr",5,"2017082S14152","Debbie",2017,0.351666101179385,"SP",0.426977097555349,-0.000513721533583165,148.805461035485,-20.4706304982713,1120.28867657979,50.4547244094488,0.190476194024086,2017,3,28,87,-20.375,148.45,129.64,12.6603930897728,11.112,965,10,"h1",107.396722784058,113.726919328944,0,0,"Oceania","Australia","AUS","HIC","Australasia"
"Debbie2017_2017082S14152_2017032806",60,5,"c3","sr",5,"2017082S14152","Debbie",2017,0.251837097937421,"SP",0.297188232620191,0.00496448,148.818754648661,-20.8254825169742,994.735749906652,7.60373647984268,0.190476194024086,2017,3,28,87,-20.375,148.45,129.64,12.6603930897728,11.112,965,10,"h1",81.5999025653196,87.930099110206,0,0,"Oceania","Australia","AUS","HIC","Australasia"
"Debbie2017_2017082S14152_2017032806",70,5,"c3","sr",5,"2017082S14152","Debbie",2017,0.304655490430916,"SP",0.338347037240873,0.00119107896323086,148.881636182536,-20.8928565729436,576.109734030331,6.89390962671906,0.190476194024086,2017,3,28,87,-20.375,148.45,129.64,12.6603930897728,11.112,965,10,"h1",76.2765881815882,82.6067847264746,0,0,"Oceania","Australia","AUS","HIC","Australasia"
"Debbie2017_2017082S14152_2017032806",70,5,"c3","wl",5,"2017082S14152","Debbie",2017,0.094175383657642,"SP",0.2690200415018,0.00216012835940634,147.911455675683,-19.9136934508965,198.279616793464,4.58661417322835,0.28571429848671,2017,3,28,87,-20.375,148.45,129.64,12.6603930897728,11.112,965,10,"h1",76.2765881815882,69.9463916367018,0,0,"Oceania","Australia","AUS","HIC","Australasia"
"Debbie2017_2017082S14152_2017032806",75,5,"c3","sr",5,"2017082S14152","Debbie",2017,0.261774522765479,"SP",0.317655604476243,0.000649486461251167,148.926551946732,-20.9018409675114,668.486901675954,6.70333988212181,0.190476194024086,2017,3,28,87,-20.375,148.45,129.64,12.6603930897728,11.112,965,10,"h1",73.9706076255235,80.3008041704099,0,0,"Oceania","Australia","AUS","HIC","Australasia"
"Debbie2017_2017082S14152_2017032806",80,5,"c3","sr",5,"2017082S14152","Debbie",2017,0.247035684680895,"SP",0.433561520821868,-0.00298644799309452,148.971467710944,-20.9198065690901,312.504184326471,29.3858267716535,0.190476194024086,2017,3,28,87,-20.375,148.45,129.64,12.6603930897728,11.112,965,10,"h1",71.858532511686,78.1887290565724,0,0,"Oceania","Australia","AUS","HIC","Australasia"
"Delta2020_2020279N16284_2020100710",10,5,"c4","sr",1,"2020279N16284","Delta",2020,0.196962251062436,"NAt",0.381408859865572,0.0660328159645233,-86.8542606761328,20.8877868646747,225.896853297364,1.95669291338583,0.309523820877075,2020,10,7,281,20.8,-86.9,146.6784,41.2037164407364,37.04,971,10,"h2",141.119287923359,161.721146143727,1,1,"North America","Mexico","MEX","UMC","Central America"
"Delta2020_2020279N16284_2020100710",20,5,"c4","sr",1,"2020279N16284","Delta",2020,0.363021189613513,"NAt",0.307783418724648,0.0296833219877468,-86.8183280647516,21.0045673107949,540.238805583879,3.7524557956778,0.227009078110834,2020,10,7,281,20.8,-86.9,146.6784,41.2037164407364,37.04,971,10,"h2",132.349308956319,152.951167176687,1,1,"North America","Mexico","MEX","UMC","Central America"
"Delta2020_2020279N16284_2020100710",5,5,"c4","sr",1,"2020279N16284","Delta",2020,0.228344863988412,"NAt",0.34080832929954,0.0345680428134557,-86.8901932874956,20.8338879476306,225.379250728383,2.81496062992126,0.309523820877075,2020,10,7,281,20.8,-86.9,146.6784,41.2037164407364,37.04,971,10,"h2",30.5140856276209,51.1159438479891,1,1,"North America","Mexico","MEX","UMC","Central America"
"Dennis2005_2005186N12299_2005070818",25,5,"c4","sr",3,"2005186N12299","Dennis",2005,0.265788064337187,"NAt",0.233792050557492,0.0113235756700369,-80.0090982111314,21.7501695370723,65.0795842245513,1.85826771653543,0.095238097012043,2005,7,8,189,22.1,-80.7,195.5712,21.7764950207568,20.372,941,10,"h4",158.025121509947,168.913369020326,0,0,"North America","Cuba","CUB","UMC","Caribbean"
"Dennis2005_2005186N12299_2005070818",35,5,"c4","sr",3,"2005186N12299","Dennis",2005,0.626706086181746,"NAt",0.264453544825374,0.00043886450102429,-79.8204520014617,21.6962713457286,144.053228742936,1.16110019646365,0.0714285746216774,2005,7,8,189,22.1,-80.7,195.5712,21.7764950207568,20.372,941,10,"h4",131.779635142944,142.667882653323,0,0,"North America","Cuba","CUB","UMC","Caribbean"
"Dennis2005_2005186N12299_2005070818",40,5,"c4","sr",3,"2005186N12299","Dennis",2005,0.378508766651918,"NAt",0.278326701688938,0.000397173144876325,-79.70366952087,21.684293552068,298.925691887912,2.56225425950197,0.0714285746216774,2005,7,8,189,22.1,-80.7,195.5712,21.7764950207568,20.372,941,10,"h4",121.86119432785,132.749441838228,0,0,"North America","Cuba","CUB","UMC","Caribbean"
"Dennis2005_2005186N12299_2005070818",50,5,"c4","sr",3,"2005186N12299","Dennis",2005,0.403248552643596,"NAt",0.227281748259053,5.42099192618224e-05,-79.5419742633791,21.6244053973792,109.361364385193,2.12992125984252,0.0714285746216774,2005,7,8,189,22.1,-80.7,195.5712,21.7764950207568,20.372,941,10,"h4",106.379400491613,117.267648001992,0,0,"North America","Cuba","CUB","UMC","Caribbean"
"Dineo2017_2017043S19040_2017021518",40,5,"c2","sr",1,"2017043S19040","Dineo",2017,0.214827605708394,"SI",0.211764986931159,0.00495940095302927,35.5142473266281,-23.7944154758429,0,6.2007874015748,0.0238095242530107,2017,2,15,46,-23.4,35.25,138.9,16.415119999364,18.52,955,11,"h2",112.111767994335,120.319327994017,0,0,"Africa","Mozambique","MOZ","LIC","Eastern Africa"
"Dolly2008_2008203N18276_2008072105",25,5,"c2","wl",1,"2008203N18276","Dolly",2008,0.252774940019693,"NAt",0.467656361416361,0.107673096695226,-87.1237552613426,20.5643933624344,88.2794337852328,2.34645669291339,0.404761910438538,2008,7,21,203,20.8,-87,73.3392,47.1935545652915,37.04,1007,75,"TC",2.13450076261653,0,0,0,"North America","Mexico","MEX","UMC","Central America"
"Dolly2008_2008203N18276_2008072105",55,5,"c2","wl",1,"2008203N18276","Dolly",2008,0.179599684525105,"NAt",0.442835235396197,0.0187882229232387,-87.3213846238628,20.3667639999526,59.4726145463831,1.85826771653543,0.404761910438538,2008,7,21,203,20.8,-87,73.3392,47.1935545652915,37.04,1007,75,"TC",62.8732036530954,39.2764263704496,0,0,"North America","Mexico","MEX","UMC","Central America"
"Durian2006_2006329N06150_2006113006",100,5,"c4","wl",1,"2006329N06150","Durian",2006,0.376794411669258,"WP",0.369281747245743,0.0150175504752926,123.764740838545,12.5154884060163,139.457045798208,3.7244094488189,0.261904776096344,2006,11,30,334,13.425,123.55,166.68,20.7992733272883,20.372,940,10,"h3",79.8202684130554,69.4206317494113,0,0,"Asia","Philippines","PHL","LMC","Southeastern Asia"
"Durian2006_2006329N06150_2006113006",15,5,"c4","wl",1,"2006329N06150","Durian",2006,0.394503256357606,"WP",0.465474423880245,0.0213881441301821,124.07016803514,13.2521069407943,95.5592486082339,25.6535433070866,0.452380955219269,2006,11,30,334,13.425,123.55,166.68,20.7992733272883,20.372,940,10,"h3",164.593277267992,154.193640604348,0,0,"Asia","Philippines","PHL","LMC","Southeastern Asia"
"Durian2006_2006329N06150_2006113006",15,5,"c4","sr",1,"2006329N06150","Durian",2006,0.334401628407707,"WP",0.320552493813447,0.0443664233576642,123.54914517036,13.5934667495707,86.5612693936217,9.04724409448819,0.380952388048172,2006,11,30,334,13.425,123.55,166.68,20.7992733272883,20.372,940,10,"h3",164.593277267992,174.992913931637,0,0,"Asia","Philippines","PHL","LMC","Southeastern Asia"
"Durian2006_2006329N06150_2006113006",30,5,"c4","wl",1,"2006329N06150","Durian",2006,0.385226494142785,"WP",0.373828744421125,0.039417397908512,123.585098816578,13.1354852136751,132.634788795546,12.4744094488189,0.380952388048172,2006,11,30,334,13.425,123.55,166.68,20.7992733272883,20.372,940,10,"h3",136.148124306303,125.748487642659,0,0,"Asia","Philippines","PHL","LMC","Southeastern Asia"
"Durian2006_2006329N06150_2006113006",40,5,"c4","sr",1,"2006329N06150","Durian",2006,0.324600212242712,"WP",0.393829798943902,-0.00365971089696071,123.8635555198,13.8090629079001,207.864360375498,33.4007858546169,0.380952388048172,2006,11,30,334,13.425,123.55,166.68,20.7992733272883,20.372,940,10,"h3",121.481034417656,131.880671081301,0,0,"Asia","Philippines","PHL","LMC","Southeastern Asia"
"Durian2006_2006329N06150_2006113006",50,5,"c4","sr",1,"2006329N06150","Durian",2006,0.281144411308583,"WP",0.45465246525623,-0.000967895527562694,123.574331363959,13.9028031987725,652.282385594237,31.4689221085759,0.395204435229208,2006,11,30,334,13.425,123.55,166.68,20.7992733272883,20.372,940,10,"h3",110.357599402573,120.757236066217,0,0,"Asia","Philippines","PHL","LMC","Southeastern Asia"
"Durian2006_2006329N06150_2006113006",55,5,"c4","wl",1,"2006329N06150","Durian",2006,0.206562742204526,"WP",0.432243261340945,0.0330080525556164,123.665926157293,12.8927822048446,178.25912994684,11.9744094488189,0.261904776096344,2006,11,30,334,13.425,123.55,166.68,20.7992733272883,20.372,940,10,"h3",105.759744501837,95.3601078381928,0,0,"Asia","Philippines","PHL","LMC","Southeastern Asia"
"Durian2006_2006329N06150_2006113006",55,5,"c4","sr",1,"2006329N06150","Durian",2006,0.241504046848938,"WP",0.419333297983168,-0.00101443503333934,123.53124600649,13.9439752123707,277.520992503447,12.6712598425197,0.380952388048172,2006,11,30,334,13.425,123.55,166.68,20.7992733272883,20.372,940,10,"h3",105.759744501837,116.159381165481,0,0,"Asia","Philippines","PHL","LMC","Southeastern Asia"
"Durian2006_2006329N06150_2006113006",85,5,"c4","wl",1,"2006329N06150","Durian",2006,0.347105389427939,"WP",0.373467459688285,0.0744770790679536,124.025246589164,12.6322812501869,273.883786395952,21.0885826771654,0.321428582072258,2006,11,30,334,13.425,123.55,166.68,20.7992733272883,20.372,940,10,"h3",86.3360627628599,75.9364260992157,0,0,"Asia","Philippines","PHL","LMC","Southeastern Asia"
"Durian2006_2006329N06150_2006113006",90,5,"c4","wl",1,"2006329N06150","Durian",2006,0.181652771985305,"WP",0.324327577492294,0.0292187626002419,124.052224323261,12.5605975843802,276.872608899135,15.5236220472441,0.321428582072258,2006,11,30,334,13.425,123.55,166.68,20.7992733272883,20.372,940,10,"h3",83.9973796670121,73.597743003368,0,0,"Asia","Philippines","PHL","LMC","Southeastern Asia"
"Earl2016_2016215N16283_2016080406",10,5,"c1","sr",11,"2016215N16283","Earl",2016,0.186637464867765,"NAt",0.333961630896651,0.00856141960405601,-88.1448328191881,17.5071397514059,754.436166800704,2.89842726081258,0.16666667163372,2016,8,4,217,17.4,-88.3,122.232,19.4746829589388,24.076,979,15,"h1",101.278579469649,111.015920949119,0,0,"North America","Belize","BLZ","UMC","Central America"
"Earl2016_2016215N16283_2016080406",100,5,"c1","wl",11,"2016215N16283","Earl",2016,0.110895834714089,"NAt",0.198998163264289,0.00053776245691006,-88.4083469508124,16.4770585918535,269.720305192237,-0.311023622047244,0.0714285746216774,2016,8,4,217,17.4,-88.3,122.232,19.4746829589388,24.076,979,15,"h1",67.8837731939417,58.1464317144723,0,0,"North America","Belize","BLZ","UMC","Central America"
"Earl2016_2016215N16283_2016080406",15,10,"c1","wl",11,"2016215N16283","Earl",2016,0.191981979172796,"NAt",0.23225885664372,0.000856772334293948,-87.914270614122,17.244220367717,534.3872838787,0.831107619795758,0.309523820877075,2016,8,4,217,17.4,-88.3,122.232,19.4746829589388,24.076,979,15,"h1",120.93902783255,111.20168635308,0,0,"North America","Belize","BLZ","UMC","Central America"
"Earl2016_2016215N16283_2016080406",15,5,"c1","sr",11,"2016215N16283","Earl",2016,0.336493558856092,"NAt",0.258965368187941,0.00153654726636143,-88.2646147810539,17.5550369161086,299.570464827968,2.26771653543307,0.16666667163372,2016,8,4,217,17.4,-88.3,122.232,19.4746829589388,24.076,979,15,"h1",120.93902783255,130.676369312019,0,0,"North America","Belize","BLZ","UMC","Central America"
"Earl2016_2016215N16283_2016080406",20,5,"c1","wl",11,"2016215N16283","Earl",2016,0.18253946995653,"NAt",0.0987157063196938,0.000333068572941488,-88.3185119740488,17.195712399216,310.929817906548,-0.271653543307087,0.16666667163372,2016,8,4,217,17.4,-88.3,122.232,19.4746829589388,24.076,979,15,"h1",121.413125179217,111.675783699748,0,0,"North America","Belize","BLZ","UMC","Central America"
"Earl2016_2016215N16283_2016080406",20,5,"c1","sr",11,"2016215N16283","Earl",2016,0.185691045021885,"NAt",0.313531946908769,0.000473923166472643,-88.2915651307187,17.5999529234141,148.963343549242,0.783464566929134,0.16666667163372,2016,8,4,217,17.4,-88.3,122.232,19.4746829589388,24.076,979,15,"h1",121.413125179217,131.150466658687,0,0,"North America","Belize","BLZ","UMC","Central America"
"Earl2016_2016215N16283_2016080406",35,5,"c1","sr",11,"2016215N16283","Earl",2016,0.12447160623465,"NAt",0.373024964094123,0.00180044085231447,-88.2556325193352,17.7436833690239,173.403120100732,0.858267716535433,0.16666667163372,2016,8,4,217,17.4,-88.3,122.232,19.4746829589388,24.076,979,15,"h1",106.534212170768,116.271553650238,0,0,"North America","Belize","BLZ","UMC","Central America"
"Earl2016_2016215N16283_2016080406",65,5,"c1","wl",11,"2016215N16283","Earl",2016,0.0895146962008726,"NAt",0.368162277025101,0.000536243654822335,-88.2825828283487,16.8004520892355,294.178951278387,2.50787401574803,0.0714285746216774,2016,8,4,217,17.4,-88.3,122.232,19.4746829589388,24.076,979,15,"h1",83.1408441572236,73.4035026777542,0,0,"North America","Belize","BLZ","UMC","Central America"
"Earl2016_2016215N16283_2016080406",75,5,"c1","wl",11,"2016215N16283","Earl",2016,0.315223197689052,"NAt",0.402572116118072,0.000511196911196911,-88.2915651307152,16.7196039439448,156.843451436361,0,0.0714285746216774,2016,8,4,217,17.4,-88.3,122.232,19.4746829589388,24.076,979,15,"h1",77.8749575003466,68.1376160208772,0,0,"North America","Belize","BLZ","UMC","Central America"
"Earl2016_2016215N16283_2016080406",80,5,"c1","wl",11,"2016215N16283","Earl",2016,0.21026224729434,"NAt",0.322927071806229,0.000328148148148148,-88.3185154320242,16.6567216459741,370.248561574898,0.34251968503937,0.0714285746216774,2016,8,4,217,17.4,-88.3,122.232,19.4746829589388,24.076,979,15,"h1",75.5589633432986,65.8216218638292,0,0,"North America","Belize","BLZ","UMC","Central America"
"Earl2016_2016215N16283_2016080406",85,5,"c1","wl",11,"2016215N16283","Earl",2016,0.100476654467167,"NAt",0.318478891926383,0.000511111111111111,-88.3634303534406,16.6118044289575,478.101600078508,4.19488188976378,0.0714285746216774,2016,8,4,217,17.4,-88.3,122.232,19.4746829589388,24.076,979,15,"h1",73.4209096110857,63.6835681316163,0,0,"North America","Belize","BLZ","UMC","Central America"
"Earl2016_2016215N16283_2016080406",90,5,"c1","sr",11,"2016215N16283","Earl",2016,0.183540203734172,"NAt",0.254562533011475,0.0297407389040417,-87.8424074886555,18.210807317172,108.470573814242,1.95669291338583,0.238095238804817,2016,8,4,217,17.4,-88.3,122.232,19.4746829589388,24.076,979,15,"h1",71.4403052164109,81.1776466958803,0,0,"North America","Belize","BLZ","UMC","Central America"
"Earl2016_2016215N16283_2016080602",15,5,"c1","wl",3,"2016215N16283","Earl",2016,0.123816999302903,"NAt",0.339149321747399,0.00108390440541319,-95.777508793273,18.7737607876339,360.019566195619,7.44560943643513,0.0476190485060215,2016,8,6,219,19,-96,81.488,15.0363777369661,16.668,999,25,"TC",66.5421666994148,59.0239778309318,0,0,"North America","Mexico","MEX","UMC","Central America"
"Elita2004_2004025S16044_2004012818",15,5,"c1","sr",1,"2004025S16044","Elita",2004,0.139571195535866,"SI",0.207590204002075,0.000526976160602259,46.3119970417792,-15.9611061972276,318.882433932435,6.64173228346457,0.142857149243355,2004,1,28,28,-16.3333,46.3667,92.6,22.5348232349394,22.224,980,21,"TC",88.9993109815238,100.266722598994,0,0,"Africa","Madagascar","MDG","LIC","Eastern Africa"
"Elita2004_2004025S16044_2004012818",20,10,"c1","wl",1,"2004025S16044","Elita",2004,0.249173620817922,"SI",0.317246856939628,-0.000822406234778373,45.7819910241219,-15.8892415306956,742.536845637303,8.41846758349705,0.309523820877075,2004,1,28,28,-16.3333,46.3667,92.6,22.5348232349394,22.224,980,21,"TC",92.1840524267749,80.9166408093052,0,0,"Africa","Madagascar","MDG","LIC","Eastern Africa"
"Elsa2021_2021182N09317_2021070518",10,10,"c1","wl",2,"2021182N09317","Elsa",2021,0.145786248077347,"NAt",0.29481405535277,0.000322077922077922,-81.7877601623136,22.3071236906435,174.762295098398,1.43222003929273,0.214285716414452,2021,7,5,186,22.2,-81.6,89.6368,16.0271908469434,22.224,1005,20,"TC",4.39770267825944,0,0,0,"North America","Cuba","CUB","UMC","Caribbean"
"Elsa2021_2021182N09317_2021070518",10,10,"c1","sr",2,"2021182N09317","Elsa",2021,0.107454843591848,"NAt",0.312257016651249,0.000628147537605605,-81.5362214669218,22.3250856905087,217.633667196947,3.39665354330709,0.214285716414452,2021,7,5,186,22.2,-81.6,89.6368,16.0271908469434,22.224,1005,20,"TC",4.39770267825944,12.4112981017311,0,0,"North America","Cuba","CUB","UMC","Caribbean"
"Elsa2021_2021182N09317_2021070518",10,15,"c1","sr",2,"2021182N09317","Elsa",2021,0.112412087856395,"NAt",0.290624061054579,0.000628147537605605,-81.5542004998015,22.3250913184927,53.0631262910132,3,0.214285716414452,2021,7,5,186,22.2,-81.6,89.6368,16.0271908469434,22.224,1005,20,"TC",4.39770267825944,12.4112981017311,0,0,"North America","Cuba","CUB","UMC","Caribbean"
"Elsa2021_2021182N09317_2021070518",20,15,"c1","sr",2,"2021182N09317","Elsa",2021,0.111052392005091,"NAt",0.432878753251579,0.00351565807327001,-81.4823352770776,22.4149228468442,66.6336121755488,5.87007874015748,0.214285716414452,2021,7,5,186,22.2,-81.6,89.6368,16.0271908469434,22.224,1005,20,"TC",87.3848624611681,95.3984578846398,0,0,"North America","Cuba","CUB","UMC","Caribbean"
"Elsa2021_2021182N09317_2021070518",25,10,"c1","sr",2,"2021182N09317","Elsa",2021,0.10662915567688,"NAt",0.344470556447628,0.104801500847252,-81.5062908165784,22.5826083448887,198.798475605834,4.62516382699869,0.214285716414452,2021,7,5,186,22.2,-81.6,89.6368,16.0271908469434,22.224,1005,20,"TC",88.1823206007661,96.1959160242378,0,0,"North America","Cuba","CUB","UMC","Caribbean"
"Elsa2021_2021182N09317_2021070518",25,5,"c1","wl",2,"2021182N09317","Elsa",2021,0.15149515605868,"NAt",0.366130615999639,0.0350410117434508,-81.9494576859816,22.2771816451037,97.3546198302624,0.858453473132372,0.214285716414452,2021,7,5,186,22.2,-81.6,89.6368,16.0271908469434,22.224,1005,20,"TC",88.1823206007661,80.1687251772944,0,0,"North America","Cuba","CUB","UMC","Caribbean"
"Elsa2021_2021182N09317_2021070518",5,10,"c1","sr",2,"2021182N09317","Elsa",2021,0.0997372638708011,"NAt",0.273741541408621,0.00588507550500098,-81.6240041695761,22.2911225114399,389.478427460614,2.2882096069869,0.214285716414452,2021,7,5,186,22.2,-81.6,89.6368,16.0271908469434,22.224,1005,20,"TC",7.93985291894392e-22,8.0135954234717,0,0,"North America","Cuba","CUB","UMC","Caribbean"
"Emily2005_2005192N11318_2005071812",100,5,"c5","sr",1,"2005192N11318","Emily",2005,0.222446762008199,"NAt",0.227695173176124,0.00087400035542918,-87.4830813750226,21.4627086462781,72.9517695333443,1.55511811023622,0.142857149243355,2005,7,18,199,21.3,-88.9,105.9344,27.4564369539513,33.336,975,10,"h1",68.7106389026379,82.4388573796136,0,0,"North America","Mexico","MEX","UMC","Central America"
"Emily2005_2005192N11318_2005071812",75,5,"c5","sr",1,"2005192N11318","Emily",2005,0.0746775995143688,"NAt",0.261983496310987,0.000134715025906736,-88.0400252646978,21.5776974282639,307.835918628468,1.40047206923682,0.295298002636845,2005,7,18,199,21.3,-88.9,105.9344,27.4564369539513,33.336,975,10,"h1",74.9164030923896,88.6446215693653,0,0,"North America","Mexico","MEX","UMC","Central America"
