id,windSpeed,windSpeed5day,travelSpeed,rainfall,coastalSlope,coastDist
115,56.386523,46.96620854,11.5526512,255.6266612,-0.001051569,5.540381178
116,81.00209131,48.03818191,15.78600395,199.5688285,0.025364319,6.003442262
117,86.04224414,40.33566829,15.82215936,92.08191674,0.016242872,5.454792291
118,53.78158656,48.46888013,17.07101381,158.6181786,0.03525211,5.959771698
119,35.87778388,39.05382726,19.91275543,120.7877788,0.006304986,7.873008871
120,65.78953336,54.77261601,20.25471197,296.4607683,0.009703096,5.087020455
121,38.43667428,45.38864693,15.91573309,115.34378,0.013614532,5.430311893
122,87.01140043,42.86744941,21.36672879,119.6878891,-0.002996523,5.70442055
123,65.94415355,49.83765825,20.0751721,194.1784594,0.000679532,5.331933108
124,61.53168728,48.16611792,24.7379708,190.7925322,0.010203003,5.208825578
125,26.02840694,28.41353912,21.29174214,126.2035566,0.01584345,6.752631746
126,57.77441195,48.15572563,13.05004115,102.2534814,0.024356526,5.428886633
127,52.95595005,46.69779734,11.5526512,245.4413928,-0.001136544,5.540381178
128,77.57151836,47.76977071,15.78600395,189.3835601,0.025279344,6.003442262
129,82.61167119,40.06725709,15.82215936,81.89664833,0.016157897,5.454792291
130,50.35101361,48.20046893,17.07101381,148.4329102,0.035167135,5.959771698
131,32.44721093,38.78541606,19.91275543,110.6025104,0.006220012,7.873008871
132,62.35896041,54.50420481,20.25471197,286.2754999,0.009618121,5.087020455
133,36.14767011,45.19001407,15.91573309,365.9358765,0.014006198,5.430311893
134,84.72239625,42.66881655,21.36672879,370.2799856,-0.002604857,5.70442055
135,63.65514937,49.63902539,20.0751721,444.7705559,0.001071199,5.331933108
136,59.2426831,47.96748505,24.7379708,441.3846287,0.010594669,5.208825578
137,23.73940276,28.21490626,21.29174214,376.7956531,0.016235116,6.752631746
138,55.48540777,47.95709277,13.05004115,352.8455779,0.024748192,5.428886633
139,50.66694588,46.49916448,11.5526512,496.0334893,-0.000744877,5.540381178
140,75.28251418,47.57113784,15.78600395,439.9756566,0.02567101,6.003442262
141,80.32266701,39.86862423,15.82215936,332.4887448,0.016549564,5.454792291
142,48.06200944,48.00183607,17.07101381,399.0250067,0.035558801,5.959771698
143,30.15820676,38.58678319,19.91275543,361.1946069,0.006611678,7.873008871
144,60.06995623,54.30557195,20.25471197,536.8675964,0.010009788,5.087020455
145,45.60651343,45.00784423,15.91573309,116.1128624,0.05644947,5.430311893
146,94.18123958,42.48664671,21.36672879,120.4569715,0.039838415,5.70442055
147,70.05765696,54.79600638,17.10625362,143.3549275,0.010295542,5.403489323
148,73.1139927,49.45685555,20.0751721,194.9475418,0.04351447,5.331933108
149,68.70152643,47.78531521,24.7379708,191.5616146,0.053037941,5.208825578
150,33.19824609,28.03273642,21.29174214,126.972639,0.058678388,6.752631746
151,64.9442511,47.77492293,13.05004115,103.0225638,0.067191464,5.428886633
152,60.1257892,46.31699464,11.5526512,246.2104752,0.041698395,5.540381178
153,27.27889597,35.32961738,18.91437541,57.82309002,0.018251962,6.404076862
154,84.74135751,47.388968,15.78600395,190.1526425,0.068114282,6.003442262
155,47.48570687,43.59514342,19.16161908,205.0126496,0.035511959,5.771574838
156,89.78151034,39.68645439,15.82215936,82.66573073,0.058992835,5.454792291
157,57.52085276,47.81966623,17.07101381,149.2019926,0.078002073,5.959771698
158,39.61705008,38.40461335,19.91275543,111.3715928,0.04905495,7.873008871
159,51.68583602,45.18035705,16.08135669,164.961807,0.025503931,6.261133772
160,71.41878509,44.56490416,16.83236588,137.8827298,0.027949113,6.117978185
161,69.52879956,54.12340211,20.25471197,287.0445823,0.052453059,5.087020455
162,26.15205991,44.05641904,15.91573309,101.9893655,0.013668242,5.430311893
163,74.72678605,41.53522152,21.36672879,106.3334747,-0.002942813,5.70442055
164,53.65953917,48.50543036,20.0751721,180.8240449,0.000733242,5.331933108
165,49.2470729,46.83389002,24.7379708,177.4381177,0.010256713,5.208825578
166,13.74379256,27.08131123,21.29174214,112.8491421,0.01589716,6.752631746
167,45.48979757,46.82349773,13.05004115,88.89906698,0.024410236,5.428886633
168,40.67133568,45.36556945,11.5526512,232.0869784,-0.001082834,5.540381178
169,65.28690398,46.43754281,15.78600395,176.0291456,0.025333054,6.003442262
170,70.32705681,38.7350292,15.82215936,68.54223387,0.016211607,5.454792291
171,38.06639924,46.86824104,17.07101381,135.0784957,0.035220845,5.959771698
172,20.16259655,37.45318816,19.91275543,97.24809593,0.006273721,7.873008871
173,50.07434603,53.17197692,20.25471197,272.9210854,0.009671831,5.087020455
174,23.31365205,43.6209098,15.91573309,128.3175155,0.013715904,5.430311893
175,71.88837819,41.09971227,21.36672879,132.6616247,-0.002895151,5.70442055
176,50.82113131,48.06992111,20.0751721,207.1521949,0.000780904,5.331933108
177,46.40866504,46.39838078,24.7379708,203.7662677,0.010304375,5.208825578
178,10.9053847,26.64580199,21.29174214,139.1772921,0.015944822,6.752631746
179,42.65138971,46.38798849,13.05004115,115.227217,0.024457897,5.428886633
180,37.83292782,44.9300602,11.5526512,258.4151284,-0.001035172,5.540381178
181,62.44849612,46.00203357,15.78600395,202.3572957,0.025380716,6.003442262
182,67.48864895,38.29951996,15.82215936,94.87038388,0.016259269,5.454792291
183,35.22799137,46.4327318,17.07101381,161.4066457,0.035268506,5.959771698
184,17.32418869,37.01767892,19.91275543,123.5762459,0.006321383,7.873008871
185,47.23593817,52.73646767,20.25471197,299.2492354,0.009719493,5.087020455
186,94.05653996,32.4538005,28.05241706,407.3248384,0.014238936,5.430311893
187,142.6312661,29.93260298,33.50341276,411.6689476,-0.002372119,5.70442055
188,121.5640192,36.90281182,32.21185607,486.1595178,0.001303936,5.331933108
189,117.151553,35.23127148,36.87465477,482.7735906,0.010827407,5.208825578
190,81.64827262,15.47869269,33.4284261,418.184615,0.016467854,6.752631746
191,113.3942776,35.2208792,25.18672512,394.2345399,0.02498093,5.428886633
192,108.5758157,33.76295091,23.68933516,537.4224513,-0.000512139,5.540381178
193,133.191384,34.83492427,27.92268791,481.3646186,0.025903748,6.003442262
194,138.2315369,27.13241066,27.95884333,373.8777068,0.016782301,5.454792291
195,105.9708793,35.2656225,29.20769777,440.4139686,0.035791539,5.959771698
196,88.06707661,25.85056962,32.04943939,402.5835688,0.006844416,7.873008871
197,117.9788261,41.56935838,32.39139593,578.2565583,0.010242526,5.087020455
198,95.09377733,30.69004543,28.05241706,795.319682,0.013718323,5.430311893
199,143.6685035,28.16884791,33.50341276,799.6637912,-0.002892732,5.70442055
200,122.6012566,35.13905675,32.21185607,874.1543614,0.000783323,5.331933108
201,118.1887903,33.46751641,36.87465477,870.7684342,0.010306794,5.208825578
202,82.68550999,13.71493762,33.4284261,806.1794586,0.015947241,6.752631746
203,114.431515,33.45712412,25.18672512,782.2293835,0.024460316,5.428886633
204,134.2286214,33.0711692,27.92268791,869.3594621,0.025383135,6.003442262
205,139.2687742,25.36865559,27.95884333,761.8725504,0.016261688,5.454792291
206,107.0081167,33.50186743,29.20769777,828.4088122,0.035270925,5.959771698
207,89.10431398,24.08681455,32.04943939,790.5784124,0.006323802,7.873008871
208,90.90945183,30.41004515,28.05241706,924.0989388,0.013979457,5.430311893
209,110.2471895,33.17712385,25.18672512,911.0086403,0.024721451,5.428886633
210,135.0844487,25.08865531,27.95884333,890.6518072,0.016522823,5.454792291
211,84.91998848,23.80681428,32.04943939,919.3576693,0.006584937,7.873008871
212,83.10939487,29.34713871,28.05241706,117.6504246,0.014728364,10.43031189
213,95.36691921,38.77484722,32.80213224,8.118982169,0.002055015,9.698277979
214,65.05287139,28.48512928,33.6783311,174.0156079,0.004149298,8.509937865
215,129.4359271,42.23086316,22.61472735,182.4662444,0.012996698,9.451230228
216,131.684121,26.82594118,33.50341276,121.9945338,-0.001882691,10.70442055
217,66.1650732,31.90655802,33.74388177,52.4629477,0.048673159,8.706163609
218,110.6168741,33.79615002,32.21185607,196.4851041,0.001793365,10.33193311
219,126.7841802,39.80222674,26.15250559,204.4788111,0.033901963,8.112486427
220,106.2044079,32.12460969,36.87465477,193.0991768,0.011316835,10.20882558
221,70.70112752,12.37203089,33.4284261,128.5102012,0.016957282,11.75263175
222,102.4471325,32.1142174,25.18672512,104.5601261,0.025470358,10.42888663
223,131.2697228,32.6994782,28.17538905,175.3031687,0.054347394,9.803190447
224,103.9440259,39.19425809,23.81753802,199.7122885,0.015981519,9.596233767
225,111.5229367,35.02989559,28.16674671,145.8876523,0.025225018,9.434947193
226,118.9956162,36.78871432,31.07185124,73.47092868,0.015186933,8.617421594
227,97.62867064,30.65628911,23.68933516,247.7480375,-2.27E-05,10.54038118
228,122.2442389,31.72826248,27.92268791,191.6902048,0.026393176,11.00344226
229,127.2843918,24.02574886,27.95884333,84.20329301,0.01727173,10.45479229
230,95.0237342,32.15896071,29.20769777,150.7395549,0.036280967,10.9597717
231,77.11993151,22.74390783,32.04943939,112.9091551,0.007333844,12.87300887
232,91.86106608,31.41118233,30.04001112,25.27556253,0.031209594,9.030691126
233,107.031681,38.46269658,32.39139593,288.5821445,0.010731954,10.08702046
234,77.19173749,26.39730258,13.65523503,99.06876465,0.013920448,5.430311893
235,125.7664636,23.87610506,19.10623073,103.4128738,-0.002690607,5.70442055
236,104.6992168,30.8463139,17.81467404,177.9034441,0.000985448,5.331933108
237,100.2867505,29.17477356,22.47747274,174.5175168,0.010508919,5.208825578
238,64.78347015,9.42219477,19.03124408,109.9285413,0.016149366,6.752631746
239,96.52947516,29.16438127,10.78954309,85.97846613,0.024662442,5.428886633
240,91.71101326,27.70645299,9.292153135,229.1663775,-0.000830628,5.540381178
241,116.3265816,28.77842635,13.52550589,173.1085448,0.02558526,6.003442262
242,121.3667344,21.07591274,13.5616613,65.62163302,0.016463813,5.454792291
243,89.10607682,29.20912458,14.81051575,132.1578949,0.035473051,5.959771698
244,71.20227414,19.7940717,17.65225737,94.32749508,0.006525927,7.873008871
245,101.1140236,35.51286046,17.99421391,270.0004845,0.009924037,5.087020455
246,68.01820898,25.63075136,13.65523503,51.67880134,0.013492811,5.430311893
247,116.5929351,23.10955383,19.10623073,56.02291049,-0.003118244,5.70442055
248,95.52568825,30.07976267,17.81467404,130.5134808,0.000557812,5.331933108
249,91.11322198,28.40822234,22.47747274,127.1275535,0.010081282,5.208825578
250,55.60994164,8.655643546,19.03124408,62.53857794,0.015721729,6.752631746
251,87.35594665,28.39783005,10.78954309,38.58850282,0.024234805,5.428886633
252,82.53748475,26.93990176,9.292153135,181.7764142,-0.001258264,5.540381178
253,107.1530531,28.01187513,13.52550589,125.7185815,0.025157623,6.003442262
254,112.1932059,20.30936152,13.5616613,18.23166971,0.016036177,5.454792291
255,79.93254831,28.44257336,14.81051575,84.76793157,0.035045414,5.959771698
256,62.02874563,19.02752048,17.65225737,46.93753177,0.006098291,7.873008871
257,91.94049511,34.74630923,17.99421391,222.6105212,0.009496401,5.087020455
258,47.97696097,24.95652324,13.65523503,77.56639547,0.014679806,5.430311893
259,96.55168712,22.43532571,19.10623073,81.91050463,-0.001931249,5.70442055
260,75.48444024,29.40553455,17.81467404,156.4010749,0.001744806,5.331933108
261,71.07197397,27.73399422,22.47747274,153.0151477,0.011268277,5.208825578
262,35.56869363,7.981415425,19.03124408,88.42617208,0.016908724,6.752631746
263,67.31469864,27.72360193,10.78954309,64.47609696,0.025421799,5.428886633
264,62.49623674,26.26567364,9.292153135,207.6640083,-7.13E-05,5.540381178
265,87.11180505,27.33764701,13.52550589,151.6061756,0.026344618,6.003442262
266,92.15195788,19.63513339,13.5616613,44.11926385,0.017223171,5.454792291
267,59.8913003,27.76834524,14.81051575,110.6555257,0.036232409,5.959771698
268,41.98749762,18.35329236,17.65225737,72.82512591,0.007285285,7.873008871
269,71.8992471,34.07208111,17.99421391,248.4981154,0.010683395,5.087020455
270,77.1977102,29.00655024,17.81467404,78.50146316,-0.0003346,5.331933108
271,72.78524393,27.33500991,22.47747274,75.11553593,0.00918887,5.208825578
272,37.28196359,7.582431115,19.03124408,10.52656034,0.014829317,6.752631746
273,64.2095067,25.86668933,9.292153135,129.7643966,-0.002150676,5.540381178
274,88.82507501,26.9386627,13.52550589,73.70656388,0.024265211,6.003442262
275,61.60457026,27.36936093,14.81051575,32.75591396,0.034153002,5.959771698
276,73.61251706,33.6730968,17.99421391,170.5985036,0.008603989,5.087020455
277,53.81056894,23.84568633,13.65523503,105.2420706,0.015243317,5.430311893
278,102.3852951,21.32448881,19.10623073,109.5861798,-0.001367738,5.70442055
279,81.3180482,28.29469765,17.81467404,184.07675,0.002308318,5.331933108
280,76.90558193,26.62315732,22.47747274,180.6908228,0.011831788,5.208825578
281,41.40230159,6.870578522,19.03124408,116.1018472,0.017472235,6.752631746
282,73.1483066,26.61276503,10.78954309,92.15177208,0.025985311,5.428886633
283,68.32984471,25.15483674,9.292153135,235.3396835,0.000492242,5.540381178
284,92.94541301,26.22681011,13.52550589,179.2818507,0.02690813,6.003442262
285,97.98556584,18.52429649,13.5616613,71.79493897,0.017786683,5.454792291
286,65.72490827,26.65750833,14.81051575,138.3312008,0.03679592,5.959771698
287,47.82110558,17.24245546,17.65225737,100.500801,0.007848797,7.873008871
288,77.73285506,32.96124421,17.99421391,276.1737905,0.011246907,5.087020455
289,49.03743598,23.47973152,13.65523503,92.26172966,0.013783072,5.430311893
290,97.61216212,20.958534,19.10623073,96.60583881,-0.002827983,5.70442055
291,76.54491524,27.92874284,17.81467404,171.0964091,0.000848072,5.331933108
292,72.13244897,26.2572025,22.47747274,167.7104819,0.010371543,5.208825578
293,36.62916863,6.504623708,19.03124408,103.1215063,0.01601199,6.752631746
294,68.37517364,26.24681021,10.78954309,79.17143114,0.024525066,5.428886633
295,63.55671175,24.78888193,9.292153135,222.3593425,-0.000968003,5.540381178
296,88.17228005,25.86085529,13.52550589,166.3015098,0.025447884,6.003442262
297,93.21243288,18.15834168,13.5616613,58.81459803,0.016326437,5.454792291
298,60.9517753,26.29155352,14.81051575,125.3508599,0.035335675,5.959771698
299,43.04797262,16.87650064,17.65225737,87.52046009,0.006388552,7.873008871
300,72.9597221,32.5952894,17.99421391,263.1934496,0.009786662,5.087020455
301,59.25323282,25.71039143,13.65523503,97.71760184,0.014819701,5.430311893
302,107.827959,23.18919391,19.10623073,102.061711,-0.001791354,5.70442055
303,86.76071208,30.15940275,17.81467404,176.5522813,0.001884701,5.331933108
304,82.34824582,28.48786241,22.47747274,173.166354,0.011408172,5.208825578
305,46.84496548,8.735283618,19.03124408,108.5773784,0.017048619,6.752631746
306,78.59097049,28.47747012,10.78954309,84.62730332,0.025561695,5.428886633
307,73.77250859,27.01954184,9.292153135,227.8152147,6.86254894168535e-05,5.540381178
308,98.3880769,28.0915152,13.52550589,171.757382,0.026484513,6.003442262
309,103.4282297,20.38900159,13.5616613,64.27047021,0.017363066,5.454792291
310,71.16757215,28.52221343,14.81051575,130.8067321,0.036372304,5.959771698
311,53.26376947,19.10716055,17.65225737,92.97633227,0.007425181,7.873008871
312,83.17551895,34.82594931,17.99421391,268.6493217,0.01082329,5.087020455
313,73.8128292,25.63534017,13.65523503,88.17283193,0.014560673,5.430311893
314,122.3875553,23.11414264,19.10623073,92.51694109,-0.002050382,5.70442055
315,101.3203085,30.08435148,17.81467404,167.0075114,0.001625674,5.331933108
316,96.90784219,28.41281115,22.47747274,163.6215841,0.011149144,5.208825578
317,61.40456185,8.660232356,19.03124408,99.03260854,0.016789591,6.752631746
318,93.15056686,28.40241886,10.78954309,75.08253341,0.025302667,5.428886633
319,88.33210496,26.94449057,9.292153135,218.2704448,-0.000190402,5.540381178
320,112.9476733,28.01646394,13.52550589,162.2126121,0.026225485,6.003442262
321,117.9878261,20.31395033,13.5616613,54.72570031,0.017104038,5.454792291
322,85.72716852,28.44716217,14.81051575,121.2619622,0.036113276,5.959771698
323,67.82336584,19.03210929,17.65225737,83.43156237,0.007166153,7.873008871
324,97.73511532,34.75089804,17.99421391,259.1045518,0.010564263,5.087020455
325,46.66306483,4.399606717,23.44002541,95.72756073,-0.001284512,5.331933108
326,42.25059856,2.728066383,28.10282411,92.3416335,0.008238959,5.208825578
327,38.49332323,2.717674095,16.41489446,3.802582786,0.022392482,5.428886633
328,31.06992489,2.762417401,20.43586712,49.98201154,0.033203091,5.959771698
329,43.07787169,9.066153278,23.61956528,187.8246012,0.007654077,5.087020455
330,129.9842947,52.4596086,8.957501881,126.0312552,0.013690487,5.430311893
331,178.5590209,49.93841107,14.40849758,130.3753643,-0.002920568,5.70442055
332,157.491774,56.90861991,13.11694089,204.8659346,0.000755487,5.331933108
333,153.0793077,55.23707958,17.77973959,201.4800074,0.010278958,5.208825578
334,117.5760274,35.48450079,14.33351093,136.8910318,0.015919405,6.752631746
335,149.3220324,55.22668729,6.091809943,112.9409566,0.024432481,5.428886633
336,144.5035705,53.768759,4.594419986,256.128868,-0.001060588,5.540381178
337,169.1191388,54.84073237,8.827772738,200.0710353,0.025355299,6.003442262
338,174.1592916,47.13821876,8.86392815,92.58412354,0.016233852,5.454792291
339,141.8986341,55.2714306,10.1127826,159.1203854,0.03524309,5.959771698
340,123.9948314,45.85637772,12.95452422,121.2899856,0.006295967,7.873008871
341,153.9065808,61.57516647,13.29648076,296.9629751,0.009694076,5.087020455
342,59.74108613,45.77459886,8.957501881,364.2100259,0.013688408,5.430311893
343,108.3158123,43.25340134,14.40849758,368.5541351,-0.002922647,5.70442055
344,87.24856539,50.22361018,13.11694089,443.0447053,0.000753408,5.331933108
345,82.83609912,48.55206985,17.77973959,439.6587781,0.010276879,5.208825578
346,47.33281878,28.79949105,14.33351093,375.0698025,0.015917326,6.752631746
347,79.07882379,48.54167756,6.091809943,351.1197274,0.024430401,5.428886633
348,74.2603619,47.08374927,4.594419986,494.3076388,-0.001062668,5.540381178
349,98.8759302,48.15572264,8.827772738,438.2498061,0.02535322,6.003442262
350,103.916083,40.45320902,8.86392815,330.7628943,0.016231773,5.454792291
351,71.65542545,48.58642086,10.1127826,397.2991562,0.03524101,5.959771698
352,53.75162277,39.17136799,12.95452422,359.4687564,0.006293887,7.873008871
353,83.66337225,54.89015674,13.29648076,535.1417458,0.009691997,5.087020455
354,45.92788342,44.28523674,8.957501881,124.2423549,0.014228983,5.430311893
355,94.50260956,41.76403921,14.40849758,128.5864641,-0.002382072,5.70442055
356,73.43536268,48.73424805,13.11694089,203.0770343,0.001293983,5.331933108
357,69.02289641,47.06270772,17.77973959,199.6911071,0.010817454,5.208825578
358,33.51961607,27.31012892,14.33351093,135.1021315,0.016457901,6.752631746
359,65.26562108,47.05231543,6.091809943,111.1520564,0.024970976,5.428886633
360,60.44715918,45.59438714,4.594419986,254.3399678,-0.000522093,5.540381178
361,85.06272749,46.66636051,8.827772738,198.282135,0.025893795,6.003442262
362,90.10288032,38.96384689,8.86392815,90.79522328,0.016772348,5.454792291
363,57.84222274,47.09705874,10.1127826,157.3314851,0.035781585,5.959771698
364,39.93842006,37.68200586,12.95452422,119.5010853,0.006834462,7.873008871
365,69.85016954,53.40079461,13.29648076,295.1740748,0.010232572,5.087020455
