ID,damage,damage_lwr,damage_upr,windSpeed,windSpeed5day,travelSpeed,rainfall,coastalSlope,coastDist
7698,0.465986715,0.323979066,0.670239658,97.90342161,23.88580861,24.72052673,168.8248687,0.025247349,6.003442262
7699,0.231996067,0.162612034,0.330985191,102.9435744,16.183295,24.75668214,61.33795694,0.016125902,5.454792291
77,0.284931986,0.199664107,0.406614078,39.71891118,29.45403746,21.29174214,587.6093786,0.016093475,6.752631746
770,0.412732304,0.28921186,0.589007499,85.91294978,57.29699197,20.21869119,238.957217,0.024625357,5.428886633
7700,0.17844236,0.124924832,0.254886681,70.68291686,24.31650684,26.00553659,127.8742188,0.03513514,5.959771698
7701,0.167734175,0.1175998,0.239241507,52.77911418,14.90145396,28.8472782,90.043819,0.006188017,7.873008871
7702,0.317291388,0.22250161,0.452463357,82.69086365,30.62024271,29.18923475,265.7168085,0.009586127,5.087020455
7703,0.215317222,0.151004231,0.307021241,95.3891957,37.84940565,4.300615175,171.5978877,0.011102129,5.430311893
7704,0.240064741,0.16832538,0.342379028,122.896675,42.29841696,8.460054187,250.4325671,-0.001832871,5.331933108
7705,0.285628909,0.200296067,0.407316404,118.4842087,40.62687663,13.12285289,247.0466399,0.0076906,5.208825578
7706,0.199872562,0.140125737,0.285094244,82.98092836,20.87429783,9.676624221,182.4576643,0.013331047,6.752631746
7707,0.252675829,0.177205921,0.360287481,114.7269334,40.61648434,1.434923237,158.5075892,0.021844123,5.428886633
7708,0.316571057,0.222002186,0.451424538,134.5240398,40.23052942,4.170886032,245.6376679,0.022766941,6.003442262
7709,0.291420955,0.204377113,0.415536613,139.5641926,32.5280158,4.207041444,138.1507561,0.013645494,5.454792291
771,0.284538446,0.199363285,0.406103496,81.09448789,55.83906369,18.72130123,382.1451284,-0.000867712,5.540381178
7710,0.173905323,0.121945377,0.248004984,107.303535,40.66122765,5.455895891,204.6870179,0.032654732,5.959771698
7711,0.239603229,0.168012334,0.341699362,89.39973235,31.24617477,8.29763751,166.8566181,0.003707608,7.873008871
7712,0.223151251,0.156491051,0.318206572,119.3114818,46.96496352,8.639594053,342.5296076,0.007105718,5.087020455
7713,0.203995423,0.143059192,0.290887513,56.52739912,32.04780734,4.300615175,147.3160545,0.013512631,5.430311893
7714,0.227808199,0.159666233,0.325031628,105.1021253,29.52660981,9.751610878,151.6601637,-0.003098424,5.70442055
7715,0.232127211,0.162794232,0.330988642,84.03487838,36.49681865,8.460054187,226.1507339,0.000577631,5.331933108
7716,0.216011286,0.151487977,0.308017024,79.62241211,34.82527832,13.12285289,222.7648067,0.010101102,5.208825578
7717,0.231251903,0.162079784,0.329945176,44.11913178,15.07269952,9.676624221,158.1758311,0.015741549,6.752631746
7718,0.213055675,0.14941727,0.303798355,75.86513679,34.81488603,1.434923237,134.225756,0.024254625,5.428886633
7719,0.208902016,0.146489887,0.29790488,95.6622432,34.42893111,4.170886032,221.3558346,0.025177443,6.003442262
772,0.214993862,0.15069392,0.306730097,105.7100562,56.91103705,22.95465398,326.0872956,0.025548176,6.003442262
7720,0.229634225,0.161043312,0.327439099,100.702396,26.72641749,4.207041444,113.8689229,0.016055996,5.454792291
7721,0.161685233,0.113344838,0.230642305,68.44173845,34.85962934,5.455895891,180.4051847,0.035065234,5.959771698
7722,0.129609491,0.090802188,0.185002371,50.53793577,25.44457646,8.29763751,142.5747849,0.006118111,7.873008871
7723,0.176848252,0.123963299,0.252294867,80.44968524,41.16336521,8.639594053,318.2477744,0.00951622,5.087020455
7724,0.213794196,0.149937546,0.304846649,49.21826462,30.66486219,4.300615175,85.49926464,0.013282794,10.43031189
7725,0.178372292,0.125044049,0.254443733,31.16174115,29.80285276,9.926529221,141.8644479,0.002703728,8.509937865
7726,0.233168825,0.163518224,0.332487105,97.79299077,28.14366467,9.751610878,89.84337379,-0.003328261,10.70442055
7727,0.152420935,0.106855065,0.217417314,32.27394295,33.22428151,9.992079885,20.3117877,0.047227589,8.706163609
7728,0.238667825,0.167351068,0.340376261,76.72574389,35.1138735,8.460054187,164.3339441,0.000347795,10.33193311
7729,0.163173329,0.114398745,0.232743247,92.89304995,41.11995023,2.400703713,172.3276511,0.032456393,8.112486427
773,0.242892288,0.17021163,0.346607711,110.750209,49.20852344,22.99080939,218.6003839,0.016426729,5.454792291
7730,0.131206615,0.091950611,0.187221986,72.31327762,33.44233317,13.12285289,160.9480168,0.009871265,10.20882558
7731,0.207153008,0.145273449,0.295390309,36.80999728,13.68975438,9.676624221,96.35904124,0.015511712,11.75263175
7732,0.229798898,0.161149748,0.327692312,68.55600229,33.43194088,1.434923237,72.40896612,0.024024788,10.42888663
7733,0.12047565,0.084361526,0.172049783,97.37859259,34.01720169,4.423587168,143.1520088,0.052901824,9.803190447
7734,0.153942439,0.107917568,0.219596078,70.05289562,40.51198158,0.065736135,167.5611285,0.014535949,9.596233767
7735,0.17311944,0.12139171,0.246889516,77.63180647,36.34761907,4.414944825,113.7364923,0.023779448,9.434947193
7736,0.210114315,0.147348278,0.29961684,85.10448591,38.10643781,7.320049354,41.31976868,0.013741363,8.617421594
7737,0.199301932,0.139768411,0.284193401,88.3531087,33.04598596,4.170886032,159.5390448,0.024947607,11.00344226
7738,0.174980825,0.122678097,0.249582361,93.39326153,25.34347235,4.207041444,52.05213301,0.01582616,10.45479229
7739,0.165186143,0.115820494,0.235592692,61.13260395,33.47668419,5.455895891,118.5883949,0.034835397,10.9597717
774,0.311071995,0.21720788,0.445498505,78.48955145,57.34173528,24.23966384,285.1366457,0.035435966,5.959771698
7740,0.190926264,0.133851962,0.272336973,43.22880127,24.06163131,8.29763751,80.75799507,0.005888274,12.87300887
7741,0.148907112,0.104357013,0.212475687,73.14055075,39.78042007,8.639594053,256.4309845,0.009286384,10.08702046
7742,0.189959842,0.133207371,0.270891476,43.4688914,30.79735288,4.300615175,57.50794236,0.013282794,5.430311893
7743,0.170322683,0.119338916,0.243087648,92.04361754,28.27615535,9.751610878,61.85205152,-0.003328261,5.70442055
7744,0.170058161,0.119220481,0.242573908,70.97637066,35.24636419,8.460054187,136.3426218,0.000347795,5.331933108
7745,0.181363228,0.127156733,0.258677774,66.5639044,33.57482386,13.12285289,132.9566946,0.009871265,5.208825578
7746,0.168681772,0.118273578,0.240573936,31.06062406,13.82224506,9.676624221,68.36771897,0.015511712,6.752631746
7747,0.139195073,0.097555089,0.198608485,62.80662907,33.56443157,1.434923237,44.41764384,0.024024788,5.428886633
7748,0.272623875,0.191176037,0.388771407,82.60373548,33.17847665,4.170886032,131.5477225,0.024947607,6.003442262
7749,0.180780866,0.126770858,0.257801534,87.64388831,25.47596303,4.207041444,24.06081073,0.01582616,5.454792291
775,0.159652969,0.111921321,0.227740972,60.58574876,47.9266824,27.08140546,247.3062459,0.006488843,7.873008871
7750,0.183125649,0.128392301,0.261191699,55.38323073,33.60917488,5.455895891,90.59707259,0.034835397,5.959771698
7751,0.204980532,0.143455077,0.292893213,37.47942805,24.194122,8.29763751,52.76667279,0.005888274,7.873008871
7752,0.207836779,0.145737878,0.296396018,67.39117752,39.91291075,8.639594053,228.4396623,0.009286384,5.087020455
7753,0.149801121,0.105014065,0.213689242,32.55879434,34.6262964,3.500628664,359.1402526,0.013394,5.430311893
7754,0.210914726,0.147914367,0.300748485,81.13352049,32.10509887,8.951624367,363.4843618,-0.003217055,5.70442055
7755,0.198892376,0.139462946,0.283646504,60.06627361,39.07530771,7.660067677,437.9749321,0.000459001,5.331933108
7756,0.136294328,0.09550398,0.194506489,55.65380734,37.40376738,12.32286638,434.5890048,0.009982471,5.208825578
7757,0.228899651,0.160458464,0.326533416,20.150527,17.65118858,8.87663771,370.0000292,0.015622918,6.752631746
7758,0.130883502,0.091606685,0.187000447,51.89653201,37.39337509,0.634936726,346.0499541,0.024135994,5.428886633
7759,0.123355192,0.086297374,0.176326378,71.69363842,37.00742017,3.370899521,433.1800328,0.025058812,6.003442262
776,0.334498287,0.233909174,0.47834423,90.49749824,63.64547116,27.423362,422.9792354,0.009886953,5.087020455
7760,0.178066081,0.12486415,0.253936211,76.73379125,29.30490655,3.407054933,325.693121,0.015937366,5.454792291
7761,0.160392813,0.112457078,0.228761542,44.47313367,37.4381184,4.655909381,392.2293829,0.034946603,5.959771698
7762,0.206932446,0.144973885,0.295370696,26.56933099,28.02306552,7.497650999,354.3989831,0.00599948,7.873008871
7763,0.120166917,0.084216628,0.171463621,56.48108047,43.74185427,7.839607542,530.0719725,0.00939759,5.087020455
7764,0.173485757,0.121648411,0.247412257,32.08727889,33.56240802,3.500628664,120.9754213,0.012210847,10.43031189
7765,0.233776208,0.163747229,0.333754139,44.34480324,42.99011653,8.250343844,11.44397889,-0.000462502,9.698277979
